model,total_cost,holding_cost,stockout_cost,ordering_cost,fill_rate,cycle_service_level,stockout_rate,average_on_hand,cost_reduction_vs_worst
pp_quantile_calibrated,1317.9240369448894,1241.012698184331,76.9113387605591,0.0,0.8982967627157905,0.9420128205128186,0.05798717948717986,15.91041920749139,0.5318345363050545
pp_quantile_fixed,1381.6406808211962,1311.0314261207916,70.60925470040195,0.0,0.9133862272019715,0.9499487179487162,0.05005128205128232,16.808095206676814,0.5092005063539913
point_gbdt_safety,2815.081716073877,2766.9119541907294,48.169761883147,0.0,0.9827640364133698,0.9855128205128202,0.014487179487179466,35.473230181932415,0.0
