model,total_cost,holding_cost,stockout_cost,ordering_cost,fill_rate,cycle_service_level,stockout_rate,average_on_hand,cost_reduction_vs_worst
pp_quantile_calibrated,1368.4679561186426,1225.670394854219,142.7975612644238,0.0,0.8962182851612708,0.941371794871793,0.05862820512820552,15.7137230109515,0.5204445081194573
pp_quantile_fixed,1626.447695469077,1525.4122127093838,101.03548275969412,0.0,0.939288990686283,0.9628974358974347,0.03710256410256431,19.556566829607444,0.43004005235835663
point_gbdt_safety,2853.6175255803937,2766.9119541907294,86.70557138966458,0.0,0.9827640364133698,0.9855128205128202,0.014487179487179466,35.473230181932415,0.0
