model,series_id,total_cost,holding_cost,stockout_cost,ordering_cost,fill_rate,cycle_service_level,stockout_rate,average_on_hand,total_demand
point_gbdt_safety,FOODS_1_008_CA_1,1726.276663489904,1726.276663489904,0.0,0.0,1.0,1.0,0.0,22.13175209602441,25.0
point_gbdt_safety,FOODS_1_010_CA_3,1630.000289729528,1630.000289729528,0.0,0.0,1.0,1.0,0.0,20.897439611917026,44.0
point_gbdt_safety,FOODS_1_010_WI_3,1732.357158480053,1732.357158480053,0.0,0.0,1.0,1.0,0.0,22.20970716000068,55.0
point_gbdt_safety,FOODS_1_013_WI_1,2020.5349920239296,2020.5349920239296,0.0,0.0,1.0,1.0,0.0,25.904294769537557,125.0
point_gbdt_safety,FOODS_1_014_WI_3,1647.7451203229687,1635.3659589396193,12.379161383349349,0.0,0.9715421577394266,0.9743589743589743,0.02564102564102564,20.966230242815634,87.0
point_gbdt_safety,FOODS_1_022_WI_3,1758.485046144387,1758.485046144387,0.0,0.0,1.0,1.0,0.0,22.544680078774192,1.0
point_gbdt_safety,FOODS_1_024_TX_1,1563.3979443185365,1563.3979443185365,0.0,0.0,1.0,1.0,0.0,20.043563388699187,53.0
point_gbdt_safety,FOODS_1_025_TX_1,1614.5099870463293,1614.5099870463293,0.0,0.0,1.0,1.0,0.0,20.698845987773453,44.0
point_gbdt_safety,FOODS_1_025_WI_1,2081.7178941296625,2081.7178941296625,0.0,0.0,1.0,1.0,0.0,26.688690950380288,33.0
point_gbdt_safety,FOODS_1_032_CA_2,2505.7384828129084,2187.8315950643,317.9068877486083,0.0,0.832239109367489,0.8717948717948718,0.1282051282051282,28.049123013644873,379.0
point_gbdt_safety,FOODS_1_040_TX_1,1691.681873182362,1691.681873182362,0.0,0.0,1.0,1.0,0.0,21.688229143363618,41.0
point_gbdt_safety,FOODS_1_043_CA_3,9160.066818896024,9160.066818896024,0.0,0.0,1.0,1.0,0.0,117.43675408841057,42.0
point_gbdt_safety,FOODS_1_045_CA_3,2356.856837165538,2356.856837165538,0.0,0.0,1.0,1.0,0.0,30.216113296994074,133.0
point_gbdt_safety,FOODS_1_045_WI_2,1772.6841680522202,1772.6841680522202,0.0,0.0,1.0,1.0,0.0,22.726720103233593,108.0
point_gbdt_safety,FOODS_1_046_WI_3,2373.271224639616,2158.497179923845,214.77404471577051,0.0,0.8409081150253551,0.8076923076923077,0.19230769230769232,27.673040768254424,270.0
point_gbdt_safety,FOODS_1_047_TX_2,1767.7014644765047,1767.7014644765047,0.0,0.0,1.0,1.0,0.0,22.662839288160317,62.0
point_gbdt_safety,FOODS_1_054_CA_1,1489.5848169383698,1319.1262866962302,170.45853024213977,0.0,0.7455842832206869,0.8461538461538461,0.15384615384615385,16.91187547046449,134.0
point_gbdt_safety,FOODS_1_054_TX_3,1746.0117154739874,1746.0117154739874,0.0,0.0,1.0,1.0,0.0,22.384765582999837,35.0
point_gbdt_safety,FOODS_1_055_WI_2,2067.514334693057,2005.20328416563,62.311050527427355,0.0,0.908366102165548,0.9615384615384616,0.038461538461538464,25.70773441237987,136.0
point_gbdt_safety,FOODS_1_056_WI_1,2212.778621023942,2212.778621023942,0.0,0.0,1.0,1.0,0.0,28.368956679794127,1.0
point_gbdt_safety,FOODS_1_057_CA_2,2763.314666872502,2763.314666872502,0.0,0.0,1.0,1.0,0.0,35.42711111375003,3.0
point_gbdt_safety,FOODS_1_060_CA_4,1798.2688200027153,1798.2688200027153,0.0,0.0,1.0,1.0,0.0,23.054728461573273,39.0
point_gbdt_safety,FOODS_1_062_TX_2,1608.5954465977948,1608.5954465977948,0.0,0.0,1.0,1.0,0.0,20.623018546125575,47.0
