model,MAE,RMSE,sMAPE,WAPE,pinball_0.5,coverage_0.5,pinball_0.7,coverage_0.7,pinball_0.8,coverage_0.8,pinball_0.9,coverage_0.9,pinball_0.95,coverage_0.95,pinball_0.99,coverage_0.99,pinball_mean
point_gbdt_safety,6.269606671472718,14.895509111431227,0.6121379797648059,0.3281414187090047,3.134803335736359,0.5606666666666666,3.8215569853388702,0.8960833333333333,3.6601942443800763,0.9403333333333334,2.809954031838223,0.96375,1.9880708943331404,0.9735833333333334,0.9232431915144096,0.9833333333333333,2.7229704471901797
pp_quantile_fixed,5.866044682389004,14.625203169218766,0.6118651534642412,0.3070196146511034,2.933022341194502,0.4990833333333333,2.8128462978828694,0.6754166666666667,2.4162053405689417,0.7640833333333333,1.7440747320313232,0.8633333333333333,1.1591617658577416,0.9254166666666667,0.4411942546218415,0.9886666666666667,1.9177507886928697
pp_quantile_calibrated,5.866044682389004,14.625203169218766,0.6118651534642412,0.3070196146511034,2.933022341194502,0.4990833333333333,2.8128462978828694,0.6754166666666667,2.4162053405689417,0.7640833333333333,1.7440747320313232,0.8633333333333333,1.1591617658577416,0.9254166666666667,0.4411942546218415,0.9886666666666667,1.9177507886928697
