model,total_cost,holding_cost,stockout_cost,ordering_cost,fill_rate,cycle_service_level,stockout_rate,average_on_hand,cost_reduction_vs_worst
pp_quantile_calibrated,1024.8573452509204,911.038476708353,113.81886854256585,0.0,0.8470001341664758,0.9161794871794866,0.08382051282051292,11.679980470619933,0.4783011219680672
pp_quantile_fixed,1090.5578500944937,987.5726719402427,102.9851781542492,0.0,0.8683105822621903,0.9259102564102549,0.07408974358974377,12.661188101797986,0.4448565847143172
point_gbdt_safety,1964.4614707953995,1883.742622823608,80.71884797179023,0.0,0.9617985635080445,0.9696410256410254,0.030358974358974403,24.150546446456477,0.0
