model,series_id,total_cost,holding_cost,stockout_cost,ordering_cost,fill_rate,cycle_service_level,stockout_rate,average_on_hand,total_demand
point_gbdt_safety,FOODS_1_008_CA_1,1132.4977128914054,1132.4977128914054,0.0,0.0,1.0,1.0,0.0,14.51920144732571,25.0
point_gbdt_safety,FOODS_1_010_CA_3,1031.0052944270835,1009.3454146582845,21.659879768799,0.0,0.9453033339171742,0.9615384615384616,0.038461538461538464,12.940325828952366,44.0
point_gbdt_safety,FOODS_1_010_WI_3,1269.6338216058098,1269.6338216058098,0.0,0.0,1.0,1.0,0.0,16.27735668725397,55.0
point_gbdt_safety,FOODS_1_013_WI_1,1341.7782286921654,1339.022747813783,2.755480878382393,0.0,0.9975506836636601,0.9871794871794872,0.01282051282051282,17.166958305304913,125.0
point_gbdt_safety,FOODS_1_014_WI_3,1220.8305420480785,1102.9038168230984,117.92672522498012,0.0,0.8493911555236525,0.9358974358974359,0.0641025641025641,14.139792523373057,87.0
point_gbdt_safety,FOODS_1_022_WI_3,1256.8178506861675,1256.8178506861675,0.0,0.0,1.0,1.0,0.0,16.113049367771378,1.0
point_gbdt_safety,FOODS_1_024_TX_1,1135.2528069063937,1135.2528069063937,0.0,0.0,1.0,1.0,0.0,14.554523165466586,53.0
point_gbdt_safety,FOODS_1_025_TX_1,1116.5741480946654,1116.5741480946654,0.0,0.0,1.0,1.0,0.0,14.315053180700838,44.0
point_gbdt_safety,FOODS_1_025_WI_1,1483.3603591006954,1483.3603591006954,0.0,0.0,1.0,1.0,0.0,19.017440501290967,33.0
point_gbdt_safety,FOODS_1_032_CA_2,2278.215623260835,1406.1839809427718,872.0316423180634,0.0,0.7443472171451002,0.717948717948718,0.28205128205128205,18.02799975567656,379.0
point_gbdt_safety,FOODS_1_040_TX_1,1155.0921721341697,1097.8390645172767,57.25310761689306,0.0,0.8448425267834876,0.9230769230769231,0.07692307692307693,14.074859801503548,41.0
point_gbdt_safety,FOODS_1_043_CA_3,9865.60748292915,9865.60748292915,0.0,0.0,1.0,1.0,0.0,126.48214721704039,42.0
point_gbdt_safety,FOODS_1_045_CA_3,1732.953207828664,1732.953207828664,0.0,0.0,1.0,1.0,0.0,22.217348818316207,133.0
point_gbdt_safety,FOODS_1_045_WI_2,1215.5051769160946,1160.5724664449408,54.93271047115375,0.0,0.943484865770418,0.9487179487179487,0.05128205128205128,14.879134185191548,108.0
point_gbdt_safety,FOODS_1_046_WI_3,2085.035557309347,1606.82818838452,478.20736892482705,0.0,0.8032068440638571,0.7435897435897436,0.2564102564102564,20.600361389545128,270.0
point_gbdt_safety,FOODS_1_047_TX_2,1236.7093263063396,1236.7093263063396,0.0,0.0,1.0,1.0,0.0,15.855247773158199,62.0
point_gbdt_safety,FOODS_1_054_CA_1,1329.071216261822,934.8019065672922,394.26930969452985,0.0,0.6730768576330598,0.8076923076923077,0.19230769230769232,11.984639827785799,134.0
point_gbdt_safety,FOODS_1_054_TX_3,1123.839388399136,1123.839388399136,0.0,0.0,1.0,1.0,0.0,14.40819728716841,35.0
point_gbdt_safety,FOODS_1_055_WI_2,1560.8849977736613,1376.696119516206,184.18887825745549,0.0,0.8495188903125364,0.9102564102564102,0.08974358974358974,17.64995025020777,136.0
point_gbdt_safety,FOODS_1_056_WI_1,1548.4764606741426,1548.4764606741426,0.0,0.0,1.0,1.0,0.0,19.85226231633516,1.0
point_gbdt_safety,FOODS_1_057_CA_2,1808.0104747616056,1808.0104747616056,0.0,0.0,1.0,1.0,0.0,23.179621471302635,3.0
point_gbdt_safety,FOODS_1_060_CA_4,1223.8910898787274,1223.8910898787274,0.0,0.0,1.0,1.0,0.0,15.690911408701632,39.0
point_gbdt_safety,FOODS_1_062_TX_2,1165.2967539467995,1165.2967539467995,0.0,0.0,1.0,1.0,0.0,14.939701973676916,47.0
point_gbdt_safety,FOODS_1_064_WI_3,1189.4453292352512,1189.4453292352512,0.0,0.0,1.0,1.0,0.0,15.24929909275963,18.0
point_gbdt_safety,FOODS_1_066_WI_1,1531.9415918769528,1140.276034683268,391.6655571936846,0.0,0.74096193307296,0.782051282051282,0.21794871794871795,14.61892352158036,168.0
point_gbdt_safety,FOODS_1_069_CA_3,1926.845269861149,1371.7644973837766,555.0807724773723,0.0,0.8096430821408188,0.8076923076923077,0.19230769230769232,17.586724325433035,324.0
point_gbdt_safety,FOODS_1_078_TX_2,1219.7287435565415,1219.7287435565415,0.0,0.0,1.0,1.0,0.0,15.637547994314636,43.0
point_gbdt_safety,FOODS_1_081_WI_1,1062.4424096497787,1001.4945194630767,60.94789018670195,0.0,0.8989255552459338,0.9615384615384616,0.038461538461538464,12.8396733264497,67.0
point_gbdt_safety,FOODS_1_083_WI_3,1744.598417380591,1744.598417380591,0.0,0.0,1.0,1.0,0.0,22.366646376674243,92.0
point_gbdt_safety,FOODS_1_085_CA_4,3886.3943902096853,2106.028722677896,1780.365667531789,0.0,0.7141352492723524,0.6153846153846154,0.38461538461538464,27.000368239460204,692.0
point_gbdt_safety,FOODS_1_086_CA_2,1661.6142390464463,1501.2397757112376,160.37446333520865,0.0,0.9086185394101376,0.9102564102564102,0.08974358974358974,19.246663791169713,195.0
point_gbdt_safety,FOODS_1_086_WI_2,1833.786884383588,1209.1509808887972,624.6359034947907,0.0,0.7256759317106761,0.782051282051282,0.21794871794871795,15.501935652420476,253.0
point_gbdt_safety,FOODS_1_089_CA_1,1094.4535600705044,1094.4535600705044,0.0,0.0,1.0,1.0,0.0,14.0314558983398,32.0
point_gbdt_safety,FOODS_1_091_TX_3,1427.7101049284804,1427.7101049284804,0.0,0.0,1.0,1.0,0.0,18.303975704211286,4.0
point_gbdt_safety,FOODS_1_094_WI_1,1110.7536162958152,1072.9545322767076,37.799084019107674,0.0,0.9363651784190107,0.9615384615384616,0.038461538461538464,13.755827336880866,66.0
point_gbdt_safety,FOODS_1_098_CA_2,1182.185020437335,1182.185020437335,0.0,0.0,1.0,1.0,0.0,15.156218210735064,13.0
point_gbdt_safety,FOODS_1_098_TX_1,1010.1773280636257,939.7048512228129,70.47247684081285,0.0,0.8672834711095804,0.9358974358974359,0.0641025641025641,12.047498092600165,59.0
point_gbdt_safety,FOODS_1_099_CA_2,3850.1633551777577,2174.109565509768,1676.0537896679898,0.0,0.7245144987396467,0.6794871794871795,0.32051282051282054,27.873199557817536,676.0
point_gbdt_safety,FOODS_1_099_TX_1,3106.942197612542,1901.8744364984668,1205.067761114075,0.0,0.6635768394433068,0.717948717948718,0.28205128205128205,24.38300559613419,398.0
point_gbdt_safety,FOODS_1_101_CA_1,1939.3060494904717,1939.3060494904717,0.0,0.0,1.0,1.0,0.0,24.862898070390663,0.0
point_gbdt_safety,FOODS_1_102_TX_2,1035.7461048533457,978.158876560896,57.58722829244972,0.0,0.9059032217443632,0.9102564102564102,0.08974358974358974,12.540498417447385,68.0
point_gbdt_safety,FOODS_1_106_CA_1,1251.0035972970882,1077.8172376352989,173.18635966178928,0.0,0.8234593683366062,0.8589743589743589,0.14102564102564102,13.818169713273063,109.0
point_gbdt_safety,FOODS_1_107_TX_2,1208.131540494389,1208.131540494389,0.0,0.0,1.0,1.0,0.0,15.488865903774217,28.0
point_gbdt_safety,FOODS_1_111_WI_2,1152.5728816409178,1152.5728816409178,0.0,0.0,1.0,1.0,0.0,14.776575405652792,9.0
point_gbdt_safety,FOODS_1_119_WI_1,1127.2672548058567,1055.1641315663694,72.10312323948722,0.0,0.8748209665981125,0.9230769230769231,0.07692307692307693,13.527745276491915,64.0
point_gbdt_safety,FOODS_1_122_WI_3,1133.1056883703995,950.521323753318,182.58436461708146,0.0,0.7991371126324737,0.8717948717948718,0.1282051282051282,12.18617081735023,101.0
point_gbdt_safety,FOODS_1_131_CA_1,1062.4682618752138,1062.4682618752138,0.0,0.0,1.0,1.0,0.0,13.621387972759152,58.0
point_gbdt_safety,FOODS_1_132_WI_3,980.4033537384682,922.8797420199668,57.52361171850146,0.0,0.8794054261666636,0.9230769230769231,0.07692307692307693,11.831791564358548,53.0
point_gbdt_safety,FOODS_1_134_CA_2,1035.2945346613253,1007.1670226125043,28.127512048820925,0.0,0.9519187828225283,0.9743589743589743,0.02564102564102564,12.912397725801338,65.0
point_gbdt_safety,FOODS_1_139_TX_3,1385.9100346784796,839.1083496761954,546.8016850022842,0.0,0.6733562216234862,0.7435897435897436,0.2564102564102564,10.757799354823018,186.0
point_gbdt_safety,FOODS_1_143_CA_1,1493.2485768797546,1354.792295350117,138.45628152963764,0.0,0.8759352316042673,0.9487179487179487,0.05128205128205128,17.369131991668166,124.0
point_gbdt_safety,FOODS_1_143_WI_2,1393.4302394212473,1393.4302394212473,0.0,0.0,1.0,1.0,0.0,17.86449024899035,34.0
point_gbdt_safety,FOODS_1_147_TX_2,1021.1246314386518,1021.1246314386518,0.0,0.0,1.0,1.0,0.0,13.091341428700664,35.0
point_gbdt_safety,FOODS_1_149_CA_3,1225.6353282749528,1205.1067943746714,20.528533900281424,0.0,0.982588181594333,0.9743589743589743,0.02564102564102564,15.450087107367581,131.0
point_gbdt_safety,FOODS_1_156_TX_3,1068.5506207671779,1068.5506207671779,0.0,0.0,1.0,1.0,0.0,13.699366932912536,48.0
point_gbdt_safety,FOODS_1_159_CA_4,1401.4969196953841,1401.4969196953841,0.0,0.0,1.0,1.0,0.0,17.9679092268639,14.0
point_gbdt_safety,FOODS_1_161_CA_4,3362.947735366319,2868.0330368456425,494.9146985206766,0.0,0.8231816011001513,0.8461538461538461,0.15384615384615385,36.76965431853388,311.0
point_gbdt_safety,FOODS_1_161_WI_3,3533.60271978102,2257.986865526783,1275.615854254237,0.0,0.7095592317271773,0.7051282051282052,0.2948717948717949,28.948549558035676,488.0
