model,MAE,RMSE,sMAPE,WAPE,pinball_0.5,coverage_0.5,pinball_0.7,coverage_0.7,pinball_0.8,coverage_0.8,pinball_0.9,coverage_0.9,pinball_0.95,coverage_0.95,pinball_0.99,coverage_0.99,pinball_mean
point_gbdt_safety,6.527314301234772,14.74394531291842,0.6291442738802507,0.3416294334559316,3.263657150617386,0.5745,3.9395090315600365,0.893,3.7480063275499305,0.939,2.8616729393277347,0.96325,2.0173142671748048,0.9731666666666666,0.9296623182087645,0.9835,2.793303672406443
pp_quantile_fixed,6.060177693146679,14.451861702376826,0.6374669887409274,0.3171802331565877,3.0300888465733395,0.5115833333333333,2.9069149805435535,0.69425,2.53312184328332,0.77375,1.785202871177103,0.8765833333333334,1.2073630498674854,0.9380833333333334,0.4848894041756731,0.9841666666666666,1.9912634992700793
pp_quantile_calibrated,6.060177693146679,14.451861702376826,0.6374669887409274,0.3171802331565877,3.0300888465733395,0.5115833333333333,2.9069149805435535,0.69425,2.53312184328332,0.77375,1.785202871177103,0.8765833333333334,1.2073630498674854,0.9380833333333334,0.4848894041756731,0.9841666666666666,1.9912634992700793
